"Date","Open","High","Low","Close","Volume"
"12/27/2016","2.8015","2.934","2.7805","2.933","1,189,433,600"
"12/23/2016","2.6595","2.7459","2.6568","2.7445","647,251,600"
"12/22/2016","2.6705","2.7218","2.6633","2.6778","718,192,800"
"12/21/2016","2.641","2.6488","2.5928","2.6458","575,669,200"
"12/20/2016","2.6145","2.6532","2.603","2.6292","846,926,400"
"12/19/2016","2.4925","2.5612","2.475","2.5408","744,264,800"
"12/16/2016","2.4958","2.5175","2.4432","2.5103","1,088,590,000"
"12/15/2016","2.4225","2.4985","2.415","2.4678","746,226,800"
"12/14/2016","2.3135","2.4278","2.2893","2.4112","983,130,800"
"12/13/2016","2.2523","2.3072","2.2513","2.2793","386,145,880"
"12/12/2016","2.2462","2.2487","2.1885","2.2397","600,807,600"
"12/09/2016","2.355","2.3567","2.2677","2.2955","382,199,840"
"12/08/2016","2.3798","2.4155","2.3263","2.337","381,320,360"
"12/07/2016","2.321","2.3825","2.3025","2.3767","480,332,800"
"12/06/2016","2.3053","2.3432","2.2893","2.3348","498,296,000"
"12/05/2016","2.2498","2.3152","2.225","2.297","601,664,800"
"12/02/2016","2.1563","2.22","2.128","2.2113","477,808,000"
"12/01/2016","2.3025","2.3043","2.1193","2.191","1,034,954,000"
"11/30/2016","2.34","2.354","2.3025","2.305","439,998,400"
"11/29/2016","2.35","2.361","2.3133","2.3312","444,179,600"
"11/28/2016","2.3468","2.3685","2.34","2.3527","278,450,760"
"11/25/2016","2.3605","2.3775","2.3352","2.354","195,563,120"
"11/23/2016","2.343","2.3812","2.3192","2.3493","442,994,800"
"11/22/2016","2.3325","2.3435","2.3095","2.3413","329,997,560"
"11/21/2016","2.3523","2.3588","2.31","2.3245","436,182,400"
"11/18/2016","2.3098","2.3582","2.295","2.334","575,472,800"
"11/17/2016","2.3077","2.3698","2.2662","2.3098","832,428,000"
"11/16/2016","2.1835","2.3139","2.1586","2.2908","987,376,000"
"11/15/2016","2.1073","2.1862","2.0983","2.1547","623,836,000"
"11/14/2016","2.2022","2.2048","2.0905","2.091","1,348,280,000"
"11/11/2016","1.9877","2.2193","1.9625","2.1993","2,174,498,000"
"11/10/2016","1.7873","1.7875","1.669","1.6943","827,492,400"
"11/09/2016","1.7308","1.7725","1.718","1.749","456,131,200"
"11/08/2016","1.7885","1.7942","1.7625","1.779","428,953,200"
"11/07/2016","1.7388","1.793","1.7375","1.7817","487,434,000"
"11/04/2016","1.6878","1.7183","1.6644","1.6892","328,421,800"
"11/03/2016","1.727","1.7285","1.666","1.699","309,141,120"
"11/02/2016","1.7395","1.763","1.7159","1.719","295,586,240"
"11/01/2016","1.7855","1.7953","1.7072","1.7263","472,846,400"
"10/31/2016","1.7697","1.7906","1.7688","1.779","252,206,960"
"10/28/2016","1.7755","1.8025","1.7608","1.764","290,520,640"
"10/27/2016","1.8177","1.8213","1.7596","1.767","388,540,040"
"10/26/2016","1.7817","1.8237","1.78","1.804","333,669,160"
"10/25/2016","1.7648","1.8075","1.7563","1.7968","396,779,040"
"10/24/2016","1.7","1.7697","1.6998","1.7677","339,648,240"
"10/21/2016","1.6872","1.6915","1.6725","1.6885","279,477,280"
"10/20/2016","1.6812","1.6987","1.6575","1.6932","311,884,640"
"10/19/2016","1.654","1.6695","1.6455","1.6618","198,538,080"
"10/18/2016","1.663","1.6747","1.6563","1.6652","268,906,160"
"10/17/2016","1.6495","1.665","1.638","1.6402","195,062,440"
"10/14/2016","1.6538","1.665","1.64","1.6498","330,593,480"
"10/13/2016","1.6413","1.645","1.5925","1.6338","390,021,400"
"10/12/2016","1.6465","1.6695","1.6327","1.6607","419,636,400"
"10/11/2016","1.672","1.6745","1.6405","1.6533","388,124,520"
"10/10/2016","1.68","1.689","1.6618","1.6775","287,355,400"
"10/07/2016","1.6947","1.6992","1.6665","1.6712","286,129,320"
"10/06/2016","1.6852","1.6958","1.6565","1.6835","359,658,920"
"10/05/2016","1.722","1.7395","1.7005","1.7058","301,787,600"
"10/04/2016","1.7138","1.7425","1.6947","1.7075","281,487,200"
"10/03/2016","1.713","1.7377","1.7083","1.7112","242,498,640"
"09/30/2016","1.6943","1.7297","1.6843","1.713","429,813,200"
"09/29/2016","1.6667","1.6903","1.6513","1.685","336,448,000"
"09/28/2016","1.666","1.6707","1.6482","1.6695","319,770,240"
"09/27/2016","1.6022","1.666","1.6015","1.6635","402,508,800"
"09/26/2016","1.6053","1.615","1.5882","1.6085","229,837,400"
"09/23/2016","1.6275","1.6322","1.6165","1.6238","276,122,440"
"09/22/2016","1.631","1.636","1.6162","1.6255","308,002,560"
"09/21/2016","1.582","1.6245","1.5817","1.6215","336,104,120"
"09/20/2016","1.61","1.61","1.5685","1.5773","330,649,200"
"09/19/2016","1.5875","1.6315","1.5802","1.5917","416,356,000"
"09/16/2016","1.5728","1.5813","1.553","1.571","902,392,400"
"09/15/2016","1.5125","1.569","1.509","1.5673","515,260,800"
"09/14/2016","1.5003","1.515","1.4877","1.51","319,212,480"
"09/13/2016","1.515","1.5325","1.4883","1.4968","470,934,400"
"09/12/2016","1.4683","1.5216","1.4329","1.5188","597,549,600"
"09/09/2016","1.5488","1.5575","1.475","1.488","697,500,000"
"09/08/2016","1.5533","1.5685","1.5355","1.566","314,982,120"
"09/07/2016","1.573","1.5807","1.5457","1.5548","397,687,120"
"09/06/2016","1.5688","1.578","1.5607","1.578","305,878,440"
"09/02/2016","1.582","1.5837","1.5455","1.5633","323,088,200"
"09/01/2016","1.5348","1.5845","1.5335","1.5788","428,318,400"
"08/31/2016","1.5437","1.548","1.529","1.5335","388,270,440"
"08/30/2016","1.5477","1.5561","1.5365","1.5408","285,426,800"
"08/29/2016","1.557","1.5633","1.5471","1.5497","274,446,240"
"08/26/2016","1.5422","1.5595","1.53","1.5508","299,846,480"
"08/25/2016","1.549","1.5497","1.519","1.5382","405,703,600"
"08/24/2016","1.5782","1.579","1.5413","1.5485","298,275,200"
"08/23/2016","1.576","1.583","1.5682","1.5728","339,426,760"
"08/22/2016","1.5613","1.5653","1.5428","1.563","244,679,960"
"08/19/2016","1.5517","1.5682","1.545","1.5565","291,273,280"
"08/18/2016","1.5265","1.555","1.5205","1.5525","331,401,240"
"08/17/2016","1.565","1.5685","1.5164","1.5288","595,052,400"
"08/16/2016","1.5722","1.5748","1.5602","1.565","287,623,520"
"08/15/2016","1.5777","1.5874","1.5533","1.5745","573,091,600"
"08/12/2016","1.5475","1.5845","1.5157","1.576","1,424,811,200"
"08/11/2016","1.4705","1.4988","1.4675","1.4925","668,833,600"
"08/10/2016","1.4852","1.4875","1.4581","1.4627","375,080,280"
"08/09/2016","1.4757","1.4865","1.4685","1.4723","372,087,920"
"08/08/2016","1.475","1.4785","1.453","1.4685","304,786,280"
"08/05/2016","1.4472","1.4558","1.4403","1.455","371,490,000"
"08/04/2016","1.4115","1.4372","1.4087","1.4307","272,056,280"
"08/03/2016","1.3993","1.4075","1.3915","1.4047","298,863,400"
"08/02/2016","1.425","1.4258","1.3875","1.401","281,514,320"
"08/01/2016","1.4335","1.4387","1.409","1.4183","299,344,280"
"07/29/2016","1.4098","1.4312","1.3845","1.4275","409,525,200"
"07/28/2016","1.4047","1.415","1.4003","1.4045","220,847,800"
"07/27/2016","1.428","1.4305","1.393","1.4015","445,951,200"
"07/26/2016","1.4042","1.423","1.4022","1.4158","514,057,200"
"07/25/2016","1.375","1.3953","1.369","1.392","312,445,120"
"07/22/2016","1.3353","1.3667","1.3255","1.3667","315,720,680"
"07/21/2016","1.3525","1.3567","1.326","1.3305","361,239,800"
"07/20/2016","1.3425","1.3626","1.337","1.3555","296,307,480"
"07/19/2016","1.3235","1.3432","1.321","1.338","382,604,280"
"07/18/2016","1.3337","1.3357","1.3193","1.3242","252,293,640"
"07/15/2016","1.316","1.3234","1.296","1.3175","428,349,600"
"07/14/2016","1.3265","1.345","1.3155","1.333","316,635,280"
"07/13/2016","1.3225","1.33","1.3175","1.3195","324,430,520"
"07/12/2016","1.315","1.332","1.2985","1.32","436,657,200"
"07/11/2016","1.2895","1.31","1.288","1.3005","448,664,000"
"07/08/2016","1.2352","1.2773","1.2305","1.2712","481,846,800"
"07/07/2016","1.1992","1.2265","1.1938","1.2223","395,044,800"
"07/06/2016","1.1755","1.1981","1.1695","1.1912","272,378,960"
"07/05/2016","1.16","1.1858","1.1507","1.1838","370,533,800"
"07/01/2016","1.1687","1.184","1.1625","1.1665","218,481,920"
"06/30/2016","1.1683","1.1825","1.1587","1.1752","429,868,800"
"06/29/2016","1.1575","1.1752","1.1545","1.1663","318,621,520"
"06/28/2016","1.1525","1.1537","1.1318","1.1475","381,402,040"
"06/27/2016","1.1338","1.1425","1.1142","1.131","449,714,800"
"06/24/2016","1.1625","1.184","1.1325","1.1433","1,017,500,400"
"06/23/2016","1.192","1.2135","1.1912","1.2123","297,520,800"
"06/22/2016","1.1843","1.192","1.1787","1.1807","201,752,640"
"06/21/2016","1.194","1.1972","1.18","1.1818","211,690,640"
"06/20/2016","1.1867","1.2043","1.186","1.189","292,967,840"
"06/17/2016","1.1903","1.1905","1.1632","1.168","470,838,000"
"06/16/2016","1.1752","1.1907","1.1638","1.1887","246,260,720"
"06/15/2016","1.1818","1.1943","1.1687","1.184","300,156,720"
"06/14/2016","1.167","1.1775","1.1539","1.172","297,884,440"
"06/13/2016","1.1563","1.1925","1.1563","1.1698","475,530,000"
"06/10/2016","1.1705","1.181","1.1535","1.155","399,957,680"
"06/09/2016","1.1505","1.1863","1.148","1.1845","471,942,800"
"06/08/2016","1.1585","1.1627","1.145","1.1545","234,317,240"
"06/07/2016","1.163","1.1695","1.1578","1.1583","193,164,480"
"06/06/2016","1.165","1.174","1.15","1.156","321,602,640"
"06/03/2016","1.167","1.1685","1.1415","1.162","461,023,200"
"06/02/2016","1.1765","1.1885","1.165","1.1785","328,007,080"
"06/01/2016","1.1625","1.1815","1.159","1.1703","386,584,440"
"05/31/2016","1.1525","1.1704","1.1518","1.168","411,656,000"
"05/27/2016","1.1425","1.1493","1.1387","1.1475","277,363,680"
"05/26/2016","1.1313","1.1495","1.128","1.1413","309,343,640"
"05/25/2016","1.1375","1.1422","1.1202","1.1293","458,253,200"
"05/24/2016","1.1105","1.1375","1.1075","1.134","415,691,200"
"05/23/2016","1.113","1.1173","1.1033","1.11","413,439,600"
"05/20/2016","1.0955","1.1127","1.0938","1.1082","390,710,880"
"05/19/2016","1.0797","1.0965","1.0782","1.0888","398,869,400"
"05/18/2016","1.05","1.0962","1.05","1.084","540,958,800"
"05/17/2016","1.05","1.0645","1.0365","1.057","628,142,400"
"05/16/2016","1.0168","1.07","1.0135","1.0548","972,378,000"
"05/13/2016","0.9798","1.025","0.975","1.0245","2,109,569,600"
"05/12/2016","0.908","0.912","0.8732","0.8892","659,067,600"
"05/11/2016","0.9018","0.9115","0.8968","0.9015","327,161,160"
"05/10/2016","0.8875","0.9005","0.879","0.899","268,863,560"
"05/09/2016","0.8855","0.8892","0.8748","0.882","332,696,760"
"05/06/2016","0.8728","0.8856","0.871","0.8832","183,169,120"
"05/05/2016","0.8762","0.8845","0.8678","0.8742","246,680,520"
"05/04/2016","0.8785","0.8792","0.86","0.869","525,756,400"
"05/03/2016","0.8898","0.8935","0.8815","0.8892","224,023,400"
"05/02/2016","0.8968","0.9055","0.8925","0.9","256,073,520"
"04/29/2016","0.9012","0.9032","0.8785","0.8882","321,873,280"
"04/28/2016","0.927","0.9325","0.9028","0.905","381,208,120"
"04/27/2016","0.9097","0.9333","0.9081","0.9327","352,288,600"
"04/26/2016","0.9167","0.9273","0.908","0.912","214,453,920"
"04/25/2016","0.907","0.9163","0.9045","0.9113","191,989,560"
"04/22/2016","0.9133","0.9195","0.9036","0.9067","223,491,920"
"04/21/2016","0.9115","0.9157","0.9063","0.9103","178,074,000"
"04/20/2016","0.9063","0.9167","0.9052","0.9113","200,176,320"
"04/19/2016","0.9277","0.9295","0.902","0.9077","308,952,520"
"04/18/2016","0.9265","0.9265","0.9153","0.9243","307,310,320"
"04/15/2016","0.9207","0.9365","0.9178","0.9283","436,962,800"
"04/14/2016","0.916","0.925","0.9123","0.921","416,445,200"
"04/13/2016","0.9","0.9187","0.9","0.9185","350,699,440"
"04/12/2016","0.9","0.9012","0.8785","0.896","292,615,640"
"04/11/2016","0.8968","0.9117","0.894","0.897","387,421,760"
"04/08/2016","0.893","0.8988","0.8826","0.8915","255,934,920"
"04/07/2016","0.8892","0.8972","0.882","0.8858","378,082,760"
"04/06/2016","0.8825","0.8955","0.8658","0.895","453,261,600"
"04/05/2016","0.887","0.902","0.8835","0.8938","339,313,880"
"04/04/2016","0.9113","0.916","0.8915","0.895","393,941,640"
"04/01/2016","0.8852","0.9042","0.8785","0.9038","348,040,840"
"03/31/2016","0.898","0.9","0.8838","0.8908","379,809,880"
"03/30/2016","0.888","0.9063","0.8875","0.894","376,477,680"
"03/29/2016","0.867","0.8868","0.865","0.8848","261,799,720"
"03/28/2016","0.8605","0.8745","0.8595","0.8708","251,080,600"
"03/24/2016","0.853","0.8635","0.8502","0.862","244,944,160"
"03/23/2016","0.85","0.867","0.8462","0.8608","428,984,800"
"03/22/2016","0.845","0.8521","0.8357","0.8462","241,974,640"
"03/21/2016","0.8377","0.848","0.8287","0.8478","337,773,560"
"03/18/2016","0.8303","0.8562","0.825","0.8452","545,504,400"
"03/17/2016","0.8245","0.8285","0.8093","0.8205","353,645,400"
"03/16/2016","0.7975","0.8303","0.7937","0.8275","363,546,800"
"03/15/2016","0.8033","0.8085","0.7893","0.8035","226,200,200"
"03/14/2016","0.8017","0.8107","0.798","0.8075","190,310,560"
"03/11/2016","0.8037","0.8057","0.7943","0.8055","277,386,040"
"03/10/2016","0.798","0.8025","0.776","0.792","286,079,080"
"03/09/2016","0.8007","0.8019","0.783","0.7933","222,784,120"
"03/08/2016","0.8003","0.805","0.7911","0.7937","274,935,120"
"03/07/2016","0.8093","0.8147","0.7979","0.8085","240,209,240"
"03/04/2016","0.8225","0.8233","0.8075","0.8137","175,303,360"
"03/03/2016","0.8225","0.826","0.8053","0.8163","301,856,680"
"03/02/2016","0.8143","0.8265","0.8127","0.8235","233,868,280"
"03/01/2016","0.786","0.8187","0.7847","0.8187","348,600,480"
"02/29/2016","0.7903","0.8005","0.7835","0.784","323,339,960"
"02/26/2016","0.801","0.8029","0.784","0.792","361,923,920"
"02/25/2016","0.7985","0.8013","0.783","0.7973","349,610,680"
"02/24/2016","0.7867","0.7967","0.765","0.7955","336,827,200"
"02/23/2016","0.7817","0.7975","0.778","0.79","369,333,200"
"02/22/2016","0.772","0.7967","0.7705","0.788","449,652,800"
"02/19/2016","0.747","0.7678","0.7412","0.761","525,441,200"
"02/18/2016","0.7482","0.7744","0.7475","0.751","1,068,628,000"
"02/17/2016","0.6833","0.698","0.6805","0.6915","766,285,600"
"02/16/2016","0.6525","0.6757","0.6505","0.6747","484,881,200"
"02/12/2016","0.6425","0.6445","0.6188","0.6432","340,814,200"
"02/11/2016","0.6195","0.639","0.6195","0.6325","340,139,880"
"02/10/2016","0.6412","0.6597","0.6322","0.6358","335,799,200"
"02/09/2016","0.623","0.6637","0.62","0.6372","425,359,600"
"02/08/2016","0.6508","0.654","0.6212","0.6305","608,819,600"
"02/05/2016","0.7005","0.7083","0.6587","0.6607","600,364,400"
"02/04/2016","0.706","0.7212","0.6983","0.7053","348,137,280"
"02/03/2016","0.707","0.7113","0.6887","0.705","326,774,040"
"02/02/2016","0.725","0.7288","0.6965","0.7015","341,908,400"
"02/01/2016","0.7315","0.7362","0.7252","0.7325","289,875,960"
"01/29/2016","0.7073","0.7336","0.7045","0.7322","310,447,480"
"01/28/2016","0.7147","0.7173","0.6875","0.7013","276,778,040"
"01/27/2016","0.7165","0.7186","0.6954","0.709","231,675,120"
"01/26/2016","0.712","0.7205","0.7046","0.7175","227,967,280"
"01/25/2016","0.711","0.7191","0.7089","0.7105","270,608,120"
"01/22/2016","0.7083","0.716","0.7067","0.7113","257,994,400"
"01/21/2016","0.6945","0.7057","0.6803","0.695","481,456,400"
"01/20/2016","0.6703","0.6957","0.6613","0.687","481,177,600"
"01/19/2016","0.6917","0.7113","0.6804","0.6833","453,725,200"
"01/15/2016","0.688","0.6963","0.666","0.6777","841,364,000"
"01/14/2016","0.7165","0.725","0.6955","0.7167","600,097,600"
"01/13/2016","0.7602","0.7652","0.7308","0.7315","481,667,200"
"01/12/2016","0.7552","0.7655","0.7492","0.7545","469,243,600"
"01/11/2016","0.7415","0.7472","0.7288","0.742","409,383,600"
"01/08/2016","0.7668","0.7675","0.7391","0.7408","398,389,280"
"01/07/2016","0.7685","0.7738","0.747","0.757","645,182,000"
"01/06/2016","0.8087","0.8125","0.779","0.7883","449,208,000"
"01/05/2016","0.8245","0.836","0.8125","0.8223","489,483,200"
"01/04/2016","0.8073","0.8145","0.801","0.8093","358,017,560"
"12/31/2015","0.8335","0.8373","0.824","0.824","148,527,920"
"12/30/2015","0.8413","0.8485","0.8345","0.8347","180,219,520"
"12/29/2015","0.829","0.8445","0.8267","0.842","203,633,880"
"12/28/2015","0.8205","0.8285","0.809","0.8285","142,025,800"
"12/24/2015","0.824","0.8313","0.8227","0.8293","52,449,240"
"12/23/2015","0.8245","0.8296","0.823","0.8264","122,517,480"
"12/22/2015","0.825","0.8315","0.8183","0.8233","129,435,440"
"12/21/2015","0.8123","0.8233","0.805","0.8224","284,210,920"
"12/18/2015","0.811","0.8193","0.8025","0.8035","390,438,400"
"12/17/2015","0.8305","0.839","0.8163","0.8167","254,145,760"
"12/16/2015","0.826","0.832","0.8187","0.8293","236,245,640"
"12/15/2015","0.8235","0.83","0.819","0.8243","306,978,320"
"12/14/2015","0.813","0.8187","0.8045","0.8143","276,209,760"
"12/11/2015","0.8163","0.822","0.8105","0.8123","227,301,520"
"12/10/2015","0.8203","0.829","0.8175","0.8245","236,515,080"
"12/09/2015","0.8387","0.8438","0.8093","0.8177","372,674,840"
"12/08/2015","0.8175","0.8425","0.8123","0.839","314,481,160"
"12/07/2015","0.8435","0.8435","0.8253","0.8277","333,503,760"
"12/04/2015","0.8107","0.8452","0.8107","0.8438","458,681,600"
"12/03/2015","0.819","0.8275","0.8067","0.8107","246,649,000"
"12/02/2015","0.82","0.8285","0.8107","0.8125","294,209,520"
"12/01/2015","0.8","0.8195","0.7993","0.8187","409,489,600"
"11/30/2015","0.7855","0.7965","0.7847","0.793","317,733,080"
"11/27/2015","0.7798","0.7873","0.7758","0.7847","87,008,080"
"11/25/2015","0.7778","0.787","0.7755","0.7782","138,299,040"
"11/24/2015","0.773","0.786","0.7695","0.7792","195,422,440"
"11/23/2015","0.7913","0.7913","0.7701","0.773","242,544,040"
"11/20/2015","0.7837","0.7893","0.779","0.7847","239,741,240"
"11/19/2015","0.7785","0.7857","0.7722","0.778","254,056,120"
"11/18/2015","0.7602","0.7768","0.7519","0.7758","350,178,480"
"11/17/2015","0.762","0.7665","0.7568","0.76","257,046,520"
"11/16/2015","0.7548","0.7605","0.7488","0.76","344,213,520"
"11/13/2015","0.7608","0.764","0.7412","0.745","292,870,680"
"11/12/2015","0.761","0.768","0.7568","0.76","291,057,800"
"11/11/2015","0.7708","0.7762","0.76","0.7628","619,958,400"
"11/10/2015","0.775","0.7792","0.7538","0.7702","552,215,600"
"11/09/2015","0.781","0.7875","0.7742","0.7853","492,563,600"
"11/06/2015","0.7612","0.7985","0.7455","0.7887","1,172,137,600"
"11/05/2015","0.7043","0.7061","0.6907","0.6927","477,219,200"
"11/04/2015","0.7105","0.7157","0.6975","0.7007","442,260,800"
"11/03/2015","0.7133","0.7173","0.7045","0.7125","376,749,200"
"11/02/2015","0.7115","0.7183","0.7073","0.7175","190,087,880"
"10/30/2015","0.6995","0.7143","0.6943","0.7093","301,158,600"
"10/29/2015","0.7053","0.7125","0.6907","0.692","327,164,680"
"10/28/2015","0.7155","0.7167","0.705","0.7167","217,034,080"
"10/27/2015","0.708","0.7154","0.7075","0.711","208,267,120"
"10/26/2015","0.7153","0.717","0.705","0.7115","243,917,840"
"10/23/2015","0.7163","0.7195","0.7055","0.7147","381,743,080"
"10/22/2015","0.6933","0.7123","0.6923","0.71","306,727,520"
"10/21/2015","0.6985","0.7027","0.684","0.6853","386,395,760"
"10/20/2015","0.6923","0.6975","0.687","0.6943","264,796,520"
"10/19/2015","0.6987","0.7019","0.6873","0.6953","294,631,200"
"10/16/2015","0.688","0.703","0.6863","0.6965","448,372,400"
"10/15/2015","0.6853","0.6997","0.6783","0.6857","526,038,000"
"10/14/2015","0.6607","0.6946","0.66","0.684","612,148,000"
"10/13/2015","0.6535","0.6639","0.6512","0.66","298,432,840"
"10/12/2015","0.6525","0.6625","0.6476","0.6587","227,501,080"
"10/09/2015","0.6508","0.657","0.6395","0.6518","423,248,400"
"10/08/2015","0.6478","0.656","0.6368","0.6542","460,009,600"
"10/07/2015","0.6452","0.657","0.6348","0.6505","310,151,960"
"10/06/2015","0.6288","0.6465","0.6262","0.6438","454,420,000"
"10/05/2015","0.624","0.6432","0.6208","0.6355","482,000,800"
"10/02/2015","0.601","0.62","0.5948","0.62","386,115,200"
"10/01/2015","0.6162","0.618","0.5867","0.6042","488,321,200"
"09/30/2015","0.5982","0.617","0.5948","0.6162","556,344,400"
"09/29/2015","0.5887","0.5938","0.5805","0.5927","380,678,920"
"09/28/2015","0.5903","0.5939","0.5787","0.5825","392,753,080"
"09/25/2015","0.5933","0.6018","0.5845","0.5903","369,682,720"
"09/24/2015","0.5715","0.592","0.5625","0.586","382,425,240"
"09/23/2015","0.5727","0.5785","0.5705","0.575","161,633,960"
"09/22/2015","0.5755","0.5795","0.5691","0.5723","226,417,120"
"09/21/2015","0.583","0.5895","0.58","0.5883","281,862,640"
"09/18/2015","0.5747","0.5873","0.5713","0.5823","326,073,920"
"09/17/2015","0.5875","0.5927","0.5815","0.5827","267,681,640"
"09/16/2015","0.5725","0.5807","0.5681","0.5775","173,493,720"
"09/15/2015","0.5675","0.5765","0.5657","0.5735","327,976,480"
"09/14/2015","0.569","0.5707","0.5643","0.5673","192,465,440"
"09/11/2015","0.5583","0.57","0.5559","0.5663","301,577,320"
"09/10/2015","0.5525","0.5715","0.5499","0.5645","357,075,840"
"09/09/2015","0.5687","0.5735","0.5545","0.5557","289,385,960"
"09/08/2015","0.557","0.5693","0.5548","0.567","238,338,720"
"09/04/2015","0.5473","0.556","0.5435","0.5437","287,957,800"
"09/03/2015","0.5635","0.5663","0.5557","0.5567","262,557,520"
"09/02/2015","0.5537","0.5555","0.5445","0.5553","344,038,320"
"09/01/2015","0.5457","0.555","0.535","0.539","353,408,800"
"08/31/2015","0.5655","0.5695","0.5596","0.562","219,346,440"
"08/28/2015","0.5657","0.5717","0.5616","0.5683","320,924,880"
"08/27/2015","0.551","0.566","0.5477","0.5657","463,691,200"
"08/26/2015","0.5235","0.5457","0.5195","0.5453","614,832,400"
"08/25/2015","0.5405","0.5425","0.507","0.507","622,610,800"
"08/24/2015","0.5068","0.5457","0.5","0.5178","681,868,000"
"08/21/2015","0.55","0.5593","0.5363","0.5367","382,572,240"
"08/20/2015","0.5683","0.571","0.5513","0.554","426,928,400"
"08/19/2015","0.5763","0.5826","0.5685","0.5747","249,248,280"
"08/18/2015","0.5805","0.5845","0.5725","0.577","287,078,000"
"08/17/2015","0.5875","0.5875","0.5775","0.5847","273,874,920"
"08/14/2015","0.5875","0.592","0.584","0.5885","214,592,440"
"08/13/2015","0.5938","0.595","0.5865","0.588","276,841,840"
"08/12/2015","0.582","0.5972","0.582","0.593","384,068,480"
"08/11/2015","0.5857","0.5972","0.5857","0.5915","434,966,800"
"08/10/2015","0.5705","0.5988","0.567","0.5945","662,247,600"
"08/07/2015","0.5615","0.5843","0.547","0.5745","1,405,060,800"
"08/06/2015","0.5132","0.517","0.5028","0.5112","645,698,400"
"08/05/2015","0.5218","0.5222","0.5134","0.5145","234,577,680"
"08/04/2015","0.5055","0.5108","0.5035","0.5092","260,048,360"
"08/03/2015","0.5028","0.5078","0.4963","0.5072","397,008,400"
"07/31/2015","0.5025","0.5028","0.4958","0.4988","218,368,440"
"07/30/2015","0.498","0.5055","0.498","0.5005","190,165,160"
"07/29/2015","0.4923","0.5032","0.4903","0.4993","232,637,320"
"07/28/2015","0.484","0.4965","0.479","0.4933","198,309,320"
"07/27/2015","0.4813","0.4883","0.4773","0.4828","192,412,800"
"07/24/2015","0.4948","0.4953","0.4835","0.4855","188,812,880"
"07/23/2015","0.4863","0.4985","0.4853","0.4913","169,854,600"
"07/22/2015","0.4913","0.4913","0.4793","0.4851","356,442,760"
"07/21/2015","0.4915","0.5018","0.4915","0.4948","149,183,800"
"07/20/2015","0.5018","0.5038","0.4913","0.4925","188,406,360"
"07/17/2015","0.503","0.5035","0.4952","0.5018","220,352,320"
"07/16/2015","0.4968","0.5048","0.495","0.5048","282,881,840"
"07/15/2015","0.496","0.4993","0.4893","0.4938","265,678,920"
"07/14/2015","0.4978","0.4983","0.4908","0.4973","249,217,160"
"07/13/2015","0.4988","0.4997","0.4936","0.497","212,470,760"
"07/10/2015","0.4915","0.4983","0.4903","0.4938","216,715,680"
"07/09/2015","0.499","0.5012","0.4823","0.4853","357,589,800"
"07/08/2015","0.492","0.495","0.4873","0.4913","332,491,480"
"07/07/2015","0.5012","0.5032","0.479","0.4948","594,228,400"
"07/06/2015","0.5062","0.5132","0.5004","0.5042","214,768,520"
"07/02/2015","0.5098","0.5138","0.5072","0.5105","145,738,600"
"07/01/2015","0.5152","0.5225","0.5055","0.51","302,920,040"
"06/30/2015","0.506","0.5082","0.4993","0.5028","315,125,920"
"06/29/2015","0.5125","0.5178","0.5022","0.503","391,723,840"
"06/26/2015","0.525","0.5292","0.5162","0.5185","421,220,800"
"06/25/2015","0.5252","0.5325","0.5252","0.5292","348,417,880"
"06/24/2015","0.5298","0.5325","0.5228","0.5252","253,362,160"
"06/23/2015","0.5455","0.5497","0.5262","0.5305","414,022,400"
"06/22/2015","0.5477","0.5507","0.5363","0.5444","514,153,200"
"06/19/2015","0.5485","0.553","0.5417","0.5467","355,556,080"
"06/18/2015","0.544","0.552","0.5425","0.5485","299,331,960"
"06/17/2015","0.533","0.5425","0.5317","0.5395","233,497,920"
"06/16/2015","0.5258","0.534","0.5205","0.5333","256,890,120"
"06/15/2015","0.525","0.5291","0.521","0.5268","306,426,920"
"06/12/2015","0.539","0.5423","0.5265","0.5278","323,724,960"
"06/11/2015","0.5367","0.5463","0.5367","0.5425","283,037,840"
"06/10/2015","0.54","0.5435","0.5337","0.5367","529,425,200"
"06/09/2015","0.5443","0.5505","0.5433","0.5465","256,807,280"
"06/08/2015","0.5547","0.5585","0.5375","0.5437","342,809,040"
"06/05/2015","0.5505","0.559","0.5447","0.5565","313,320,040"
"06/04/2015","0.5393","0.554","0.5393","0.5523","323,636,600"
"06/03/2015","0.55","0.5543","0.5415","0.5425","250,647,680"
"06/02/2015","0.556","0.559","0.548","0.5484","223,457,880"
"06/01/2015","0.5567","0.565","0.5533","0.5595","372,608,960"
"05/29/2015","0.5535","0.557","0.5525","0.5533","335,116,960"
"05/28/2015","0.546","0.5553","0.545","0.5535","327,617,240"
"05/27/2015","0.5218","0.5484","0.52","0.546","432,320,000"
"05/26/2015","0.519","0.5225","0.5143","0.5182","259,714,280"
"05/22/2015","0.5235","0.5254","0.5202","0.5215","212,591,280"
"05/21/2015","0.5262","0.5285","0.5218","0.5222","239,690,000"
"05/20/2015","0.5262","0.5325","0.5255","0.526","196,821,360"
"05/19/2015","0.53","0.5317","0.525","0.526","250,340,880"
"05/18/2015","0.5313","0.535","0.5288","0.5317","324,963,680"
"05/15/2015","0.5345","0.537","0.5292","0.5325","215,824,760"
